0, 0, 1464, 488, -1, -1, -1, -1
1, 3.56145, 244, 482, -1, -1, -1, -1
2, 0.0136545, 500, 2534, -1, -1, -1, -1
3, 3.25405, 2207, 11606, 3.81898e+10, 7.25891e+06, 0, -1
7, 2.44603, 850, 4499, 3.81898e+10, 1.86881e+07, -1, -1
6, 0.0888032, 10613, 52484, 6.81674e+10, 1.27995e+07, -1, -1
7, 2.75942, 3913, 19444, 65.3181, 4.38631, -1, -1
8, 0.175101, 3913, 19178, 59.632, 4.23114, -1, -1
9, 1.31266, 3913, 19178, 20.4079, 3.85624, -1, -1
6, 0.034392, 6292, 30106, 20.4079, 3.99234, -1, -1
7, 1.10587, 4151, 20397, 20.4079, 3.81276, -1, -1
8, 0.271262, 4151, 20362, 20.4079, 3.79723, -1, -1
9, 1.20737, 4151, 20362, 20.4079, 3.69456, -1, -1
6, 0.0298144, 6935, 33884, 22.6212, 3.99063, -1, -1
7, 1.03451, 4712, 23445, 13.0256, 3.72723, -1, -1
8, 0.421308, 4712, 23414, 11.9753, 3.71338, -1, -1
9, 1.23203, 4712, 23414, 11.1771, 3.63295, -1, -1
6, 0.0274678, 6235, 30243, 11.1771, 3.74803, -1, -1
7, 1.11484, 4704, 23352, 7.79822, 3.63386, -1, -1
8, 0.231466, 4704, 23350, 7.79822, 3.6311, -1, -1
9, 1.20876, 4704, 23350, 6.68798, 3.59218, -1, -1
7, 0.252539, 4579, 22717, 6.68798, 3.58868, -1, -1
4, 15.222, 4579, 22717, 6.68798, 3.58868, -1, -1
5, 0.164559, 1667, 6620, 6.68798, 3.65485, -1, -1
-1, 22.2157, 1667, 6620, 6.68798, 3.65485, 0, 191
