0, 0, 1284, 428, -1, -1, -1, -1
1, 0.820772, 216, 425, -1, -1, -1, -1
2, 0.0162178, 535, 2722, -1, -1, -1, -1
3, 2.84102, 7796, 41573, 3.01782e+10, 3.16659e+06, 0, -1
7, 5.29607, 1350, 7693, 1.37116e+06, 215.021, -1, -1
6, 0.145792, 13924, 68904, 968048, 51.759, -1, -1
7, 4.36063, 4734, 24203, 14794, 6.20391, -1, -1
8, 0.225885, 4734, 23735, 41.3441, 4.24243, -1, -1
9, 1.38727, 4734, 23735, 29.5704, 3.88286, -1, -1
6, 0.0311727, 7052, 34094, 29.5704, 4.01629, -1, -1
7, 1.40997, 4699, 23818, 20.7165, 3.80094, -1, -1
8, 0.158161, 4699, 23743, 17.0562, 3.77122, -1, -1
9, 1.2416, 4699, 23743, 16.317, 3.67529, -1, -1
6, 0.021458, 6154, 29573, 16.317, 3.77071, -1, -1
7, 0.886671, 4668, 23676, 15.2545, 3.67035, -1, -1
8, 0.159177, 4668, 23660, 15.2545, 3.66469, -1, -1
9, 1.18998, 4668, 23660, 15.2545, 3.62428, -1, -1
6, 0.0241991, 5874, 28199, 15.2545, 3.70337, -1, -1
7, 0.926233, 4606, 23459, 15.2545, 3.62521, -1, -1
8, 0.142145, 4606, 23452, 15.2545, 3.62199, -1, -1
9, 1.0981, 4606, 23452, 15.0834, 3.60336, -1, -1
6, 0.032741, 6986, 34155, 19.9422, 3.83489, -1, -1
7, 0.850949, 4976, 25542, 9.578, 3.62591, -1, -1
8, 0.168853, 4976, 25525, 7.6547, 3.62175, -1, -1
9, 1.35286, 4976, 25525, 7.38323, 3.58032, -1, -1
7, 0.324769, 4827, 24813, 7.38323, 3.57658, -1, -1
4, 21.8024, 4827, 24813, 7.38323, 3.57658, -1, -1
5, 0.387808, 1591, 5820, 7.01527, 3.78326, -1, -1
-1, 25.8682, 1591, 5820, 7.01527, 3.78326, 0, 186
