0, 0, 1686, 562, -1, -1, -1, -1
1, 0.209046, 273, 562, -1, -1, -1, -1
2, 0.0141019, 616, 3132, -1, -1, -1, -1
3, 1.41714, 7443, 39372, 2.05328e+12, 5.38504e+07, 0, -1
7, 0.987351, 1401, 7892, 40109.7, 21.4052, -1, -1
6, 0.12794, 13477, 65990, 27306.3, 9.87477, -1, -1
7, 0.811203, 4838, 24048, 2763.84, 4.34944, -1, -1
8, 0.192502, 4838, 23689, 55.4162, 4.06202, -1, -1
9, 0.200162, 4838, 23689, 19.5052, 3.73489, -1, -1
6, 0.0452921, 7697, 37074, 19.5052, 3.91538, -1, -1
7, 0.872492, 5203, 25697, 18.6645, 3.70105, -1, -1
8, 0.21903, 5203, 25645, 18.6645, 3.68435, -1, -1
9, 0.281315, 5203, 25645, 18.6645, 3.57827, -1, -1
6, 0.0386716, 6676, 32005, 18.6645, 3.68878, -1, -1
7, 0.473784, 4960, 24986, 18.6645, 3.57755, -1, -1
8, 0.181599, 4960, 24970, 18.6645, 3.57328, -1, -1
9, 0.210054, 4960, 24970, 18.6645, 3.5279, -1, -1
6, 0.0330939, 7074, 34296, 18.6645, 3.71502, -1, -1
7, 0.327957, 5253, 26681, 7.78174, 3.55767, -1, -1
8, 0.221421, 5253, 26668, 7.78174, 3.55239, -1, -1
9, 0.2144, 5253, 26668, 8.23041, 3.50533, -1, -1
7, 0.168304, 5114, 25989, 8.23041, 3.49932, -1, -1
4, 5.92496, 5114, 25989, 8.23041, 3.49932, -1, -1
5, 0.262768, 1571, 6205, 6.14405, 3.64246, -1, -1
-1, 7.82801, 1571, 6205, 6.14405, 3.64246, 0, 110
