0, 0, 12132, 4044, -1, -1, -1, -1
1, 3.20548, 1816, 3648, -1, -1, -1, -1
2, 0.0220536, 2004, 11456, -1, -1, -1, -1
3, 4.49016, 8144, 44028, 1.50589e+08, 6558.58, 0, -1
7, 5.19115, 2033, 11781, 1.67346e+06, 1663.3, -1, -1
6, 0.0748674, 9681, 49525, 1.67346e+06, 493.536, -1, -1
7, 2.67869, 4171, 21541, 1.67346e+06, 835.566, -1, -1
8, 0.30465, 4171, 20770, 168398, 37.779, -1, -1
9, 0.981965, 4171, 20770, 168398, 37.3481, -1, -1
6, 0.0453722, 5877, 28660, 168398, 28.2816, -1, -1
7, 2.11378, 4196, 21027, 168398, 36.8199, -1, -1
8, 0.229838, 4196, 20962, 168398, 28.8462, -1, -1
9, 0.907934, 4196, 20962, 168398, 28.766, -1, -1
6, 0.0225399, 5222, 25501, 168398, 24.4171, -1, -1
7, 1.51609, 4209, 21081, 168398, 28.62, -1, -1
8, 0.189645, 4209, 21058, 168398, 28.6381, -1, -1
9, 0.735785, 4209, 21058, 168398, 28.6022, -1, -1
6, 0.0203135, 5408, 26627, 137279, 93.7058, -1, -1
7, 2.10739, 4313, 21691, 172.132, 4.5651, -1, -1
8, 0.179568, 4313, 21684, 172.132, 4.55002, -1, -1
9, 0.77519, 4313, 21684, 170.993, 4.51285, -1, -1
6, 0.033871, 5111, 25181, 170.993, 4.49865, -1, -1
7, 1.41112, 4330, 21778, 170.993, 4.51011, -1, -1
8, 0.181096, 4330, 21770, 170.993, 4.50037, -1, -1
9, 0.794581, 4330, 21770, 170.993, 4.48038, -1, -1
6, 0.135044, 15215, 78891, 170.993, 4.78121, -1, -1
7, 3.14063, 7906, 42209, 95.7457, 4.13357, -1, -1
8, 0.504768, 7906, 42034, 95.7457, 4.08861, -1, -1
9, 1.36432, 7906, 42034, 95.7457, 3.92029, -1, -1
6, 0.0483998, 11216, 57896, 95.7457, 4.02865, -1, -1
7, 1.51726, 8027, 42796, 95.7457, 3.89728, -1, -1
8, 0.439945, 8027, 42737, 95.7457, 3.88474, -1, -1
9, 1.1891, 8027, 42737, 95.7457, 3.81999, -1, -1
6, 0.0448197, 10528, 55614, 118.306, 4.01748, -1, -1
7, 1.34523, 8517, 45683, 15.9968, 3.82907, -1, -1
8, 0.437696, 8517, 45650, 15.9968, 3.81893, -1, -1
9, 1.39321, 8517, 45650, 13.3744, 3.76803, -1, -1
6, 0.0530953, 9453, 49933, 13.3744, 3.81853, -1, -1
7, 1.15863, 8393, 45043, 13.3744, 3.76695, -1, -1
8, 0.379456, 8393, 45024, 13.3744, 3.76397, -1, -1
9, 1.27755, 8393, 45024, 13.2283, 3.7458, -1, -1
6, 0.0304194, 8904, 47315, 14.6433, 3.77591, -1, -1
7, 1.15655, 8364, 44867, 9.18819, 3.75247, -1, -1
8, 0.453176, 8364, 44862, 9.18819, 3.75104, -1, -1
9, 1.06, 8364, 44862, 7.96271, 3.73907, -1, -1
7, 0.923657, 8289, 44446, 7.96271, 3.74068, -1, -1
4, 39.7988, 8289, 44446, 7.96271, 3.74068, -1, -1
5, 0.544832, 3995, 14029, 7.96271, 3.86391, -1, -1
-1, 48.0613, 3995, 14029, 7.96271, 3.86391, 0, 116
